id,path,caption,__raw_response,__error,style,Gen_by,category_category,task
giacomo-balla_girl-running-on-a-balcony-1912_resize1024,Dataset/Images/giacomo-balla_girl-running-on-a-balcony-1912_resize1024.jpg,"a vineyard with rows of grapevines and tall trees in the background, pointillism painting","{""category"":""landscape""}",,Pointillism,WikiArt,landscape,category_classify
henri-edmond-cross_the-flowered-column_resize1024,Dataset/Images/henri-edmond-cross_the-flowered-column_resize1024.jpg,"a woman in a pink dress and wide-brim hat reaching toward flowering vines in a garden, pointillism painting","{""category"":""portrait""}",,Pointillism,WikiArt,portrait,category_classify
henri-edmond-cross_san-giorgio-maggiore-venice-1904_resize1024,Dataset/Images/henri-edmond-cross_san-giorgio-maggiore-venice-1904_resize1024.jpg,"a sailboat with a large golden sail on calm water near a harbor city skyline, pointillism painting","{""category"":""architecture""}",,Pointillism,WikiArt,architecture,category_classify
georges-seurat_white-houses-ville-d-avray-1882_resize1024,Dataset/Images/georges-seurat_white-houses-ville-d-avray-1882_resize1024.jpg,"a rural farmhouse with red roofs beside a grassy field and trees, pointillism painting","{""category"":""architecture""}",,Pointillism,WikiArt,architecture,category_classify
theo-van-rysselberghe_elisaeth-van-rysselberghe-in-a-straw-hat-1901_resize1024,Dataset/Images/theo-van-rysselberghe_elisaeth-van-rysselberghe-in-a-straw-hat-1901_resize1024.jpg,"a woman in a wide straw hat and pale dress leaning on a railing by the seaside, pointillism painting","{""category"":""portrait""}",,Pointillism,WikiArt,portrait,category_classify
camille-pissarro_the-cabage-place-at-pontoise-1882_resize1024,Dataset/Images/camille-pissarro_the-cabage-place-at-pontoise-1882_resize1024.jpg,"a rural countryside landscape with fields, tall trees, and a small farmhouse, pointillism painting","{""category"":""landscape""}",,Pointillism,WikiArt,landscape,category_classify
paul-signac_comblat-and-the-valley-of-the-cere_resize1024,Dataset/Images/paul-signac_comblat-and-the-valley-of-the-cere_resize1024.jpg,"a countryside village with a tall manor house beside a sunlit field and wooded hills, pointillism painting","{""category"":""architecture""}",,Pointillism,WikiArt,architecture,category_classify
theo-van-rysselberghe_cows-in-a-landscape-1899_resize1024,Dataset/Images/theo-van-rysselberghe_cows-in-a-landscape-1899_resize1024.jpg,"a sunset over rolling fields with small grazing animals on the horizon, pointillism painting","{""category"":""landscape""}",,Pointillism,WikiArt,landscape,category_classify
theo-van-rysselberghe_fountain-at-san-souci-1903_resize1024,Dataset/Images/theo-van-rysselberghe_fountain-at-san-souci-1903_resize1024.jpg,"a circular park fountain spraying water among trees under a blue sky, pointillism painting","{""category"":""landscape""}",,Pointillism,WikiArt,landscape,category_classify
camille-pissarro_the-apple-pickers-1886_resize1024,Dataset/Images/camille-pissarro_the-apple-pickers-1886_resize1024.jpg,"three women harvesting fruit in an orchard with baskets and trees, pointillism painting","{""category"":""portrait""}",,Pointillism,WikiArt,portrait,category_classify
henri-martin_terrace-in-the-rain-in-marquayrol_resize1024,Dataset/Images/henri-martin_terrace-in-the-rain-in-marquayrol_resize1024.jpg,"a garden terrace with potted flowering plants along a stone wall and reflections in water below, pointillism painting","{""category"":""landscape""}",,Pointillism,WikiArt,landscape,category_classify
henri-martin_garden-of-labastide-du-ver-in-marquayrol_resize1024,Dataset/Images/henri-martin_garden-of-labastide-du-ver-in-marquayrol_resize1024.jpg,"a cottage garden with blooming flowers and a stone statue pedestal, pointillism painting","{""category"":""landscape""}",,Pointillism,WikiArt,landscape,category_classify
henri-martin_the-small-pergola_resize1024,Dataset/Images/henri-martin_the-small-pergola_resize1024.jpg,"a sunlit garden terrace with tall trees and hanging green foliage, pointillism painting","{""category"":""landscape""}",,Pointillism,WikiArt,landscape,category_classify
theo-van-rysselberghe_the-burning-time-1897_resize1024,Dataset/Images/theo-van-rysselberghe_the-burning-time-1897_resize1024.jpg,,,"mllm_error: {""error_type"": ""api_code"", ""message"": ""Andes gateway returned non-zero code"", ""record_id"": ""c535d796-237b-11f1-b1ce-0202160272ed"", ""http_status"": null, ""api_code"": -30002, ""api_msg"": ""Your input image may contain content that is not allowed by our content safety system."", ""response_text"": ""{'code': -30002, 'msg': 'Your input image may contain content that is not allowed by our content safety system.', 'recordId': 'andes-3VRRLCd7gesfDn-260319180952293'}""} | mllm_error: {""error_type"": ""api_code"", ""message"": ""Andes gateway returned non-zero code"", ""record_id"": ""5b22d11e-237c-11f1-a509-0202160272ed"", ""http_status"": null, ""api_code"": -30002, ""api_msg"": ""Your input image may contain content that is not allowed by our content safety system."", ""response_text"": ""{'code': -30002, 'msg': 'Your input image may contain content that is not allowed by our content safety system.', 'recordId': 'andes-6x7N7iYFjkTAEU-260319181403818'}""} | missing_caption: col=caption",Pointillism,WikiArt,,
henri-edmond-cross_boats-in-the-port-of-st-tropez_resize1024,Dataset/Images/henri-edmond-cross_boats-in-the-port-of-st-tropez_resize1024.jpg,"a harbor with colorful fishing boats and tall masts on calm water, pointillism painting","{""category"":""landscape""}",,Pointillism,WikiArt,landscape,category_classify
paul-signac_the-dogana-1904_resize1024,Dataset/Images/paul-signac_the-dogana-1904_resize1024.jpg,"a harbor scene with sailboats and a waterfront promenade lined with trees, pointillism painting","{""category"":""landscape""}",,Pointillism,WikiArt,landscape,category_classify
henri-edmond-cross_the-beach-evening_resize1024,Dataset/Images/henri-edmond-cross_the-beach-evening_resize1024.jpg,"a lone tree on a rocky shoreline overlooking the sea and distant hills, pointillism painting","{""category"":""landscape""}",,Pointillism,WikiArt,landscape,category_classify
nicolae-vermont_view-of-dieppe-s-beach-1929_resize1024,Dataset/Images/nicolae-vermont_view-of-dieppe-s-beach-1929_resize1024.jpg,"a sandy beach with orange striped tents and people sitting and walking, pointillism painting","{""category"":""landscape""}",,Pointillism,WikiArt,landscape,category_classify
samuel-mutzner_peisaj-din-giverny_resize1024,Dataset/Images/samuel-mutzner_peisaj-din-giverny_resize1024.jpg,"a rural landscape with tall trees and golden fields under a hazy sky, pointillism painting","{""category"":""landscape""}",,Pointillism,WikiArt,landscape,category_classify
henri-edmond-cross_the-choppy-sea-1903_resize1024,Dataset/Images/henri-edmond-cross_the-choppy-sea-1903_resize1024.jpg,"a rocky seaside coastline with foamy waves and a sailboat offshore, pointillism painting","{""category"":""landscape""}",,Pointillism,WikiArt,landscape,category_classify
theo-van-rysselberghe_the-race-track-at-boulogne-sur-mer-1900_resize1024,Dataset/Images/theo-van-rysselberghe_the-race-track-at-boulogne-sur-mer-1900_resize1024.jpg,"a horse race on a grassy track with jockeys and a distant crowd under billowing clouds, pointillism painting","{""category"":""animal""}",,Pointillism,WikiArt,animal,category_classify
georges-seurat_circus-sideshow-1888_resize1024,Dataset/Images/georges-seurat_circus-sideshow-1888_resize1024.jpg,"a stage performance with a tall figure in a pointed hat and an audience in front, pointillism painting","{""category"":""portrait""}",,Pointillism,WikiArt,portrait,category_classify
theo-van-rysselberghe_channel-coast-1892_resize1024,Dataset/Images/theo-van-rysselberghe_channel-coast-1892_resize1024.jpg,"a calm bay with distant hills and shimmering water under cloudy sky, pointillism painting","{""category"":""landscape""}",,Pointillism,WikiArt,landscape,category_classify
georges-seurat_seated-figures-1884_resize1024,Dataset/Images/georges-seurat_seated-figures-1884_resize1024.jpg,"a grassy riverside park with tall trees and a seated figure in the foreground, pointillism painting","{""category"":""landscape""}",,Pointillism,WikiArt,landscape,category_classify
paul-signac_le-clipper-asnieres-1887_resize1024,Dataset/Images/paul-signac_le-clipper-asnieres-1887_resize1024.jpg,"a small red sailboat on a calm river beside a riverside building and distant town, pointillism painting","{""category"":""landscape""}",,Pointillism,WikiArt,landscape,category_classify
georges-seurat_seated-and-standing-woman-1884_resize1024,Dataset/Images/georges-seurat_seated-and-standing-woman-1884_resize1024.jpg,"a woman in a dark dress sitting on grass by a river with trees and a small boat, pointillism painting","{""category"":""portrait""}",,Pointillism,WikiArt,portrait,category_classify
henri-edmond-cross_bathers_resize1024,Dataset/Images/henri-edmond-cross_bathers_resize1024.jpg,"two figures standing on a rocky beach by the sea under a cloudy sky, pointillism painting","{""category"":""landscape""}",,Pointillism,WikiArt,landscape,category_classify
georges-lemmen_self-portrait-1890_resize1024,Dataset/Images/georges-lemmen_self-portrait-1890_resize1024.jpg,"a portrait of a woman in a white dress against a purple patterned background, pointillism painting","{""category"":""portrait""}",,Pointillism,WikiArt,portrait,category_classify
theo-van-rysselberghe_the-scarlet-ribbon-1906_resize1024,Dataset/Images/theo-van-rysselberghe_the-scarlet-ribbon-1906_resize1024.jpg,,,"mllm_error: {""error_type"": ""api_code"", ""message"": ""Andes gateway returned non-zero code"", ""record_id"": ""c76415fa-237b-11f1-b590-0202160272ed"", ""http_status"": null, ""api_code"": -30002, ""api_msg"": ""Your input image may contain content that is not allowed by our content safety system."", ""response_text"": ""{'code': -30002, 'msg': 'Your input image may contain content that is not allowed by our content safety system.', 'recordId': 'andes-HsMQJqY0DWINlz-260319180955952'}""} | mllm_error: {""error_type"": ""api_code"", ""message"": ""Andes gateway returned non-zero code"", ""record_id"": ""5acb7da6-237c-11f1-b7cb-0202160272ed"", ""http_status"": null, ""api_code"": -30002, ""api_msg"": ""Your input image may contain content that is not allowed by our content safety system."", ""response_text"": ""{'code': -30002, 'msg': 'Your input image may contain content that is not allowed by our content safety system.', 'recordId': 'andes-A95NFFK1rhMKLm-260319181403286'}""} | missing_caption: col=caption",Pointillism,WikiArt,,
pablo-picasso_woman-with-spanish-dress-1917_resize1024,Dataset/Images/pablo-picasso_woman-with-spanish-dress-1917_resize1024.jpg,"a seated woman in a long veil and patterned dress against a warm abstract background, pointillism painting","{""category"":""portrait""}",,Pointillism,WikiArt,portrait,category_classify
georges-seurat_the-couple-1884_resize1024,Dataset/Images/georges-seurat_the-couple-1884_resize1024.jpg,"a couple walking in a sunny park with trees and small children on the grass, pointillism painting","{""category"":""portrait""}",,Pointillism,WikiArt,portrait,category_classify
henri-martin_the-pergola-1920_resize1024,Dataset/Images/henri-martin_the-pergola-1920_resize1024.jpg,"a garden terrace with a vine-covered archway and potted flowers overlooking hills, pointillism painting","{""category"":""landscape""}",,Pointillism,WikiArt,landscape,category_classify
henri-edmond-cross_still-life-with-bottle-of-wind_resize1024,Dataset/Images/henri-edmond-cross_still-life-with-bottle-of-wind_resize1024.jpg,"a still life of pumpkins and gourds with leafy stems and two vases on a table, pointillism painting","{""category"":""still_life""}",,Pointillism,WikiArt,still_life,category_classify
henri-edmond-cross_the-clearing_resize1024,Dataset/Images/henri-edmond-cross_the-clearing_resize1024.jpg,"a group of nude figures in a sunlit forest clearing, pointillism painting","{""category"":""portrait""}",,Pointillism,WikiArt,portrait,category_classify
paul-signac_woman-by-a-lamp-1890_resize1024,Dataset/Images/paul-signac_woman-by-a-lamp-1890_resize1024.jpg,"a man reclining in bed reading a book beside an oil lamp, pointillism painting","{""category"":""portrait""}",,Pointillism,WikiArt,portrait,category_classify
georges-seurat_woman-seated-by-an-easel-1888_resize1024,Dataset/Images/georges-seurat_woman-seated-by-an-easel-1888_resize1024.jpg,"an abstract close-up of a face with a wide-brimmed hat in muted tones, pointillism painting","{""category"":""portrait""}",,Pointillism,WikiArt,portrait,category_classify
theo-van-rysselberghe_dr-auguste-weber-1892_resize1024,Dataset/Images/theo-van-rysselberghe_dr-auguste-weber-1892_resize1024.jpg,"a seated man in a brown suit resting his arm on a chair in an interior setting, pointillism painting","{""category"":""portrait""}",,Pointillism,WikiArt,portrait,category_classify
henri-martin_the-church-of-dalbade-in-toulouse_resize1024,Dataset/Images/henri-martin_the-church-of-dalbade-in-toulouse_resize1024.jpg,"a river at dusk with a stone bridge and a tall church tower in the distance, pointillism painting","{""category"":""architecture""}",,Pointillism,WikiArt,architecture,category_classify
